Divisors		1	1	10	10	10	10	10	10	10	10	10	10	10	100	1	10	10	1	1
Date	Time	version	R-version	BT1	BT2	EB100-EP14-BT3	BT6	BT7	EB100-BT16	EB100-BT18	EB100-BT19	EB100-BT20	EB100-BT21	EB100-BT22	Tot.Int.Add	Alarm number	Calc. Supply	BT1-Average	Relays PCA-Base	Prio
2016-09-14	08:58:37	7641	2	76	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	252	-32768	2	30
2016-09-14	08:58:42	7641	2	76	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	252	-32768	2	30
2016-09-14	08:58:47	7641	2	77	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	-32768	2	30
2016-09-14	08:58:52	7641	2	77	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	-32768	2	30
2016-09-14	08:58:57	7641	2	77	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	-32768	2	30
2016-09-14	08:59:02	7641	2	77	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:07	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:12	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:17	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:22	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:27	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:32	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:37	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:42	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:47	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:52	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	08:59:57	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:02	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:07	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:12	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:17	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:22	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:27	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:32	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
2016-09-14	09:00:37	7641	2	78	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	-32767	0	71	251	77	2	30
