Divisors		1	1	10	10	10	10	10	10	10	10	10	10	10	100	1	10	10	1	1
Date	Time	version	R-version	BT1	BT2	EB100-EP14-BT3	BT6	BT7	EB100-BT16	EB100-BT18	EB100-BT19	EB100-BT20	EB100-BT21	EB100-BT22	Tot.Int.Add	Alarm number	Calc. Supply	BT1-Average	Relays PCA-Base	Prio
2016-09-13	20:33:13	7641	2	136	230	235	483	532	251	486	486	227	235	206	0	0	225	152	2	30
2016-09-13	20:33:18	7641	2	136	228	234	484	531	250	487	487	227	235	206	0	0	225	152	2	30
2016-09-13	20:33:23	7641	2	136	230	235	483	531	251	487	487	226	235	204	0	0	225	152	2	30
2016-09-13	20:33:28	7641	2	136	229	235	484	531	250	487	487	226	235	204	0	0	225	152	2	30
2016-09-13	20:33:33	7641	2	136	230	235	483	531	250	486	487	227	234	205	0	0	225	152	2	30
2016-09-13	20:33:38	7641	2	136	229	236	483	531	250	487	486	227	235	206	0	0	225	152	2	30
2016-09-13	20:33:43	7641	2	136	229	235	484	531	251	485	487	227	234	205	0	0	225	152	2	30
2016-09-13	20:33:48	7641	2	136	230	236	483	531	249	485	487	227	234	205	0	0	225	152	2	30
2016-09-13	20:33:53	7641	2	136	230	235	483	531	250	485	488	226	234	205	0	0	225	152	2	30
2016-09-13	20:33:58	7641	2	135	229	236	483	530	251	486	487	227	235	203	0	0	225	152	2	30
2016-09-13	20:34:03	7641	2	135	228	234	483	531	250	486	488	226	234	204	0	0	225	152	2	30
2016-09-13	20:34:08	7641	2	135	229	234	483	530	250	486	486	226	235	204	0	0	225	152	2	30
2016-09-13	20:34:13	7641	2	135	230	233	483	532	250	485	487	226	235	204	0	0	225	152	2	30
2016-09-13	20:34:18	7641	2	134	228	234	484	530	250	486	487	227	235	205	0	0	225	152	2	30
2016-09-13	20:34:23	7641	2	134	228	234	484	531	251	485	487	226	235	205	0	0	225	152	2	30
2016-09-13	20:34:28	7641	2	134	229	234	483	531	250	485	486	226	234	204	0	0	225	152	2	30
2016-09-13	20:34:33	7641	2	134	229	234	483	531	249	486	487	226	234	205	0	0	225	152	2	30
2016-09-13	20:34:38	7641	2	134	231	235	483	531	250	485	487	227	234	206	0	0	225	152	2	30
2016-09-13	20:34:43	7641	2	134	230	234	483	531	250	487	486	227	234	205	0	0	225	152	2	30
2016-09-13	20:34:48	7641	2	134	230	235	483	532	250	485	487	226	235	205	0	0	225	152	2	30
2016-09-13	20:34:53	7641	2	134	230	234	483	531	250	486	487	226	235	203	0	0	225	152	2	30
2016-09-13	20:34:58	7641	2	134	229	234	484	532	250	486	487	227	235	205	0	0	225	152	2	30
2016-09-13	20:35:03	7641	2	134	228	234	483	531	250	484	487	226	234	204	0	0	225	152	2	30
2016-09-13	20:35:08	7641	2	134	230	234	483	530	251	485	487	227	235	205	0	0	225	152	2	30
2016-09-13	20:35:13	7641	2	134	230	234	483	531	250	485	487	227	234	204	0	0	225	152	2	30
2016-09-13	20:35:18	7641	2	134	228	234	483	530	251	486	487	226	235	204	0	0	225	152	2	30
2016-09-13	20:35:23	7641	2	134	228	234	484	531	251	486	487	227	235	204	0	0	225	152	2	30
2016-09-13	20:35:28	7641	2	134	229	233	483	531	250	486	487	227	234	203	0	0	225	152	2	30
2016-09-13	20:35:33	7641	2	134	230	234	483	531	250	485	486	226	234	204	0	0	225	152	2	30
2016-09-13	20:35:38	7641	2	134	229	234	484	531	251	485	487	226	235	204	0	0	225	152	2	30
2016-09-13	20:35:43	7641	2	134	229	235	483	531	251	485	487	227	234	204	0	0	225	152	2	30
2016-09-13	20:35:48	7641	2	134	229	235	483	531	250	484	487	227	234	204	0	0	225	152	2	30
2016-09-13	20:35:53	7641	2	134	229	235	483	531	250	485	487	226	235	205	0	0	225	152	2	30
2016-09-13	20:35:58	7641	2	134	230	235	483	531	250	486	487	226	235	203	0	0	225	152	2	30
2016-09-13	20:36:03	7641	2	134	228	234	483	530	250	485	487	226	233	203	0	0	225	152	2	30
2016-09-13	20:36:08	7641	2	134	230	234	483	531	250	485	486	226	234	204	0	0	225	152	2	30
