Divisors		1	1	10	10	10	10	10	10	10	10	10	10	10	100	1	10	10	1	1
Date	Time	version	R-version	BT1	BT2	EB100-EP14-BT3	BT6	BT7	EB100-BT16	EB100-BT18	EB100-BT19	EB100-BT20	EB100-BT21	EB100-BT22	Tot.Int.Add	Alarm number	Calc. Supply	BT1-Average	Relays PCA-Base	Prio
2016-09-16	10:48:39	7641	2	116	249	236	509	521	40	489	500	206	40	220	0	0	244	105	3	20
2016-09-16	10:48:44	7641	2	116	250	236	508	521	40	488	499	204	40	219	0	0	244	105	3	20
2016-09-16	10:48:49	7641	2	116	250	236	508	521	41	488	499	204	39	219	0	0	244	105	3	20
2016-09-16	10:48:54	7641	2	116	249	237	508	520	40	489	498	205	39	219	0	0	244	105	3	20
2016-09-16	10:48:59	7641	2	116	249	237	509	520	43	488	499	206	36	219	0	0	244	105	3	20
2016-09-16	10:49:04	7641	2	116	248	237	508	521	41	488	499	204	39	219	0	0	244	105	3	20
2016-09-16	10:49:09	7641	2	116	249	236	508	521	41	489	500	204	38	220	0	0	244	105	3	20
2016-09-16	10:49:14	7641	2	116	250	236	508	520	40	488	500	203	42	220	0	0	244	105	3	20
2016-09-16	10:49:19	7641	2	116	249	236	509	521	42	488	500	204	37	218	0	0	244	105	3	20
2016-09-16	10:49:24	7641	2	116	249	236	508	521	40	488	500	204	36	219	0	0	244	105	3	20
2016-09-16	10:49:29	7641	2	116	250	237	509	521	39	489	500	203	35	219	0	0	244	105	3	20
2016-09-16	10:49:34	7641	2	116	249	235	508	521	42	489	500	205	38	220	0	0	244	105	3	20
2016-09-16	10:49:39	7641	2	116	248	237	510	521	40	489	500	203	38	219	0	0	244	105	3	20
2016-09-16	10:49:44	7641	2	116	248	236	509	521	39	488	500	204	38	219	0	0	244	105	3	20
2016-09-16	10:49:49	7641	2	116	249	237	508	520	39	488	499	204	39	219	0	0	244	105	3	20
2016-09-16	10:50:01	7641	2	116	250	236	508	521	41	489	500	205	37	219	0	0	244	105	3	20
2016-09-16	10:50:06	7641	2	116	247	237	508	521	39	489	500	205	39	218	0	0	244	105	3	20
2016-09-16	10:50:11	7641	2	116	249	236	508	520	41	490	500	205	39	219	0	0	244	105	3	20
2016-09-16	10:50:16	7641	2	116	250	236	508	520	40	490	499	204	37	220	0	0	244	105	3	20
2016-09-16	10:50:21	7641	2	116	250	235	510	520	40	489	500	205	35	218	0	0	244	105	3	20
2016-09-16	10:50:26	7641	2	116	249	235	509	521	41	489	499	204	38	219	0	0	244	105	3	20
2016-09-16	10:50:31	7641	2	116	248	236	509	521	41	490	500	205	37	219	0	0	244	105	3	20
2016-09-16	10:50:36	7641	2	116	249	236	508	521	41	490	500	204	39	218	0	0	244	105	3	20
2016-09-16	10:50:41	7641	2	116	249	236	508	520	39	490	500	205	38	219	0	0	244	105	3	20
2016-09-16	10:50:46	7641	2	117	248	236	509	520	41	490	501	206	36	220	0	0	244	105	3	20
2016-09-16	10:50:48	7641	2	116	248	236	508	520	40	491	501	204	36	220	0	0	244	105	3	20
2016-09-16	10:50:53	7641	2	116	250	236	509	521	40	491	500	202	37	219	0	0	244	105	3	20
2016-09-16	10:50:58	7641	2	117	250	236	509	521	40	490	501	205	37	219	0	0	244	105	3	20
2016-09-16	10:51:03	7641	2	117	248	237	509	521	43	491	501	205	37	220	0	0	244	105	3	20
2016-09-16	10:51:08	7641	2	117	248	236	509	521	40	490	500	204	33	219	0	0	244	105	3	20
2016-09-16	10:51:13	7641	2	117	248	237	509	521	41	490	501	204	33	220	0	0	244	105	3	20
2016-09-16	10:51:18	7641	2	117	249	236	509	520	40	491	500	204	36	219	0	0	244	105	3	20
2016-09-16	10:51:23	7641	2	117	248	237	507	521	40	491	501	205	37	220	0	0	244	105	3	20
2016-09-16	10:51:28	7641	2	117	249	236	508	520	40	491	501	205	36	219	0	0	244	105	3	20
2016-09-16	10:51:33	7641	2	117	249	236	508	521	40	492	500	202	37	219	0	0	244	105	3	20
2016-09-16	10:51:38	7641	2	117	248	235	508	521	40	492	502	204	38	219	0	0	244	105	3	20
